amount,date,bank,sbank,,,,,
600000,20160530,其他银行,其它,,,,,
500000,20160530,招商银行,招商,,,,,
500000,20160530,中国工商银行,工行,,,,,
2500000,20160530,平安银行,平安,,,,,
500000,20160530,中国工商银行,工行,,,,,
190000,20160530,中国农业银行,农行,,,,,
11000000,20160530,招商银行,招商,,,,,
210000000,20160530,中国民生银行,民生,,,,,
100000,20160530,中信银行,中信,,,,,
39000000,20160530,中国工商银行,工行,,,,,
33000000,20160530,中国光大银行,光大,,,,,
74000000,20160530,中国工商银行,工行,,,,,
60000000,20160530,中国光大银行,光大,,,,,
3940000,20160530,平安银行,平安,,,,,
20000000,20160530,中国工商银行,工行,,,,,
3782000,20160530,平安银行,平安,,,,,
30000000,20160530,中国工商银行,工行,,,,,
35000000,20160530,平安银行,平安,,,,,
380000,20160530,中国工商银行,工行,,,,,
35000000,20160530,平安银行,平安,,,,,
5000000,20160530,招商银行,招商,,,,,
50000000,20160530,招商银行,招商,,,,,
50000,20160530,招商银行,招商,,,,,
20000000,20160531,中国工商银行,工行,,,,,
320000,20160531,中国农业银行,农行,,,,,
700000,20160531,中国银行,中行,,,,,
1024615,20160531,中信银行,中信,,,,,
200000,20160531,中国农业银行,农行,,,,,
6000000,20160531,中国建设银行,建行,,,,,
35000000,20160531,中国工商银行,工行,,,,,
5000000,20160531,中国建设银行,建行,,,,,
20000000,20160531,上海浦东发展银行,浦发,,,,,
300000,20160531,其他银行,其它,,,,,
30000000,20160531,其他银行,其它,,,,,
1306000,20160531,平安银行,平安,,,,,
100000,20160531,中国民生银行,民生,,,,,
1,20160531,中国建设银行,建行,,,,,
2,20160531,中国建设银行,建行,,,,,
100000,20160531,中国银行,中行,,,,,
10517174.89,20160531,招商银行,招商,,,,,
3482825.11,20160531,其他银行,其它,,,,,
5000000,20160531,其他银行,其它,,,,,
400000,20160601,中国建设银行,建行,,,,,
2500000,20160601,招商银行,招商,,,,,
3000000,20160601,招商银行,招商,,,,,
26000000,20160601,中国光大银行,光大,,,,,
200000,20160601,招商银行,招商,,,,,
5000000,20160601,中国工商银行,工行,,,,,
14000000,20160601,中国工商银行,工行,,,,,
35000000,20160601,中国工商银行,工行,,,,,
12500000,20160601,平安银行,平安,,,,,
2000000,20160601,平安银行,平安,,,,,
300000000,20160601,兴业银行,兴业,,,,,
1401000,20160601,平安银行,平安,,,,,
15000000,20160601,其他银行,其它,,,,,
250000,20160601,中国建设银行,建行,,,,,
14900000,20160601,中国建设银行,建行,,,,,
800000,20160602,招商银行,招商,,,,,
500000,20160602,中国建设银行,建行,,,,,
49500000,20160602,其他银行,其它,,,,,
60000000,20160602,其他银行,其它,,,,,
1688000,20160602,平安银行,平安,,,,,
1600000,20160602,其他银行,其它,,,,,
100000,20160602,中国民生银行,民生,,,,,
15901.64,20160602,中信银行,中信,,,,,
3000000,20160602,中国工商银行,工行,,,,,
1000000,20160602,招商银行,招商,,,,,
600000,20160602,中国工商银行,工行,,,,,
40000,20160602,中国银行,中行,,,,,
490000,20160602,其他银行,其它,,,,,
20000,20160603,其他银行,其它,,,,,
300000,20160603,中国民生银行,民生,,,,,
420000,20160603,其他银行,其它,,,,,
3000000,20160603,交通银行,交行,,,,,
8000000,20160603,中国光大银行,光大,,,,,
1000000,20160603,中国工商银行,工行,,,,,
1000000,20160603,招商银行,招商,,,,,
600000,20160603,招商银行,招商,,,,,
6300000,20160603,招商银行,招商,,,,,
1000000,20160603,其他银行,其它,,,,,
200000,20160603,中国建设银行,建行,,,,,
1000000,20160603,中国工商银行,工行,,,,,
1000000,20160603,中国工商银行,工行,,,,,
60000,20160603,兴业银行,兴业,,,,,
200000,20160606,中国民生银行,民生,,,,,
2000000,20160606,交通银行,交行,,,,,
1000000,20160606,中国民生银行,民生,,,,,
30000,20160606,交通银行,交行,,,,,
400000,20160606,招商银行,招商,,,,,
150000,20160606,中国工商银行,工行,,,,,
2000000,20160606,上海浦东发展银行,浦发,,,,,
4000000,20160606,招商银行,招商,,,,,
12500000,20160606,中国工商银行,工行,,,,,
40000,20160606,中国银行,中行,,,,,
3890000,20160606,平安银行,平安,,,,,
640000,20160606,招商银行,招商,,,,,
2500000,20160606,其他银行,其它,,,,,
19500000,20160606,平安银行,平安,,,,,
100000,20160606,平安银行,平安,,,,,
500000,20160606,招商银行,招商,,,,,
800000,20160606,中国民生银行,民生,,,,,
1000000,20160606,招商银行,招商,,,,,
1000000,20160606,招商银行,招商,,,,,
1000000,20160606,招商银行,招商,,,,,
1000000,20160606,招商银行,招商,,,,,
350000,20160606,中国工商银行,工行,,,,,
2480000,20160607,中国光大银行,光大,,,,,
20000000,20160607,招商银行,招商,,,,,
700000,20160607,中国银行,中行,,,,,
190000,20160607,其他银行,其它,,,,,
15450942.5,20160607,平安银行,平安,,,,,
100000000,20160607,中国建设银行,建行,,,,,
800000,20160607,其他银行,其它,,,,,
9600000,20160607,其他银行,其它,,,,,
30000000,20160607,兴业银行,兴业,,,,,
10000000,20160607,平安银行,平安,,,,,
8500000,20160607,招商银行,招商,,,,,
400000,20160607,招商银行,招商,,,,,
5599000,20160607,招商银行,招商,,,,,
100000000,20160607,平安银行,平安,,,,,
10690000,20160607,上海浦东发展银行,浦发,,,,,
300000,20160607,兴业银行,兴业,,,,,
700000,20160608,交通银行,交行,,,,,
50000,20160608,交通银行,交行,,,,,
600000,20160608,中信银行,中信,,,,,
150000,20160608,上海浦东发展银行,浦发,,,,,
10000000,20160608,其他银行,其它,,,,,
500000,20160608,中国工商银行,工行,,,,,
1000000,20160608,其他银行,其它,,,,,
20000000,20160608,其他银行,其它,,,,,
820000,20160608,中国建设银行,建行,,,,,
9000000,20160608,其他银行,其它,,,,,
100000,20160608,中国建设银行,建行,,,,,
100,20160608,招商银行,招商,,,,,
2500000,20160608,招商银行,招商,,,,,
8000,20160612,招商银行,招商,,,,,
1000000,20160612,招商银行,招商,,,,,
1000000,20160612,招商银行,招商,,,,,
1000000,20160612,招商银行,招商,,,,,
1000000,20160612,招商银行,招商,,,,,
1000000,20160612,招商银行,招商,,,,,
1000000,20160612,招商银行,招商,,,,,
60000,20160612,招商银行,招商,,,,,
300000,20160613,中国光大银行,光大,,,,,
5000000,20160613,中国建设银行,建行,,,,,
500000000,20160613,平安银行,平安,,,,,
12625000,20160613,平安银行,平安,,,,,
3000000,20160613,交通银行,交行,,,,,
2000000,20160613,招商银行,招商,,,,,
90000,20160613,招商银行,招商,,,,,
48000000,20160613,中国工商银行,工行,,,,,
18000000,20160613,其他银行,其它,,,,,
970000,20160613,招商银行,招商,,,,,
16280000,20160613,招商银行,招商,,,,,
2725560.33,20160613,其他银行,其它,,,,,
250000,20160613,其他银行,其它,,,,,
300000,20160614,招商银行,招商,,,,,
2000000,20160614,招商银行,招商,,,,,
48000,20160614,中国民生银行,民生,,,,,
15000,20160614,交通银行,交行,,,,,
2000000,20160614,中国工商银行,工行,,,,,
500000,20160614,平安银行,平安,,,,,
100000,20160614,中国工商银行,工行,,,,,
100000,20160614,中国工商银行,工行,,,,,
500000,20160614,中国民生银行,民生,,,,,
15000,20160614,华夏银行,华夏,,,,,
75000000,20160614,中国光大银行,光大,,,,,
4000000,20160614,招商银行,招商,,,,,
3102000,20160614,平安银行,平安,,,,,
11110000,20160614,其他银行,其它,,,,,
500000,20160614,招商银行,招商,,,,,
4699643.75,20160614,招商银行,招商,,,,,
800000,20160614,上海浦东发展银行,浦发,,,,,
20000000,20160614,平安银行,平安,,,,,
230000,20160615,中国农业银行,农行,,,,,
12000000,20160615,中国银行,中行,,,,,
10000,20160615,交通银行,交行,,,,,
564900,20160615,中国工商银行,工行,,,,,
1000000,20160615,招商银行,招商,,,,,
11000000,20160615,中国工商银行,工行,,,,,
1000000,20160615,招商银行,招商,,,,,
100000,20160615,招商银行,招商,,,,,
3728000,20160615,平安银行,平安,,,,,
7000000,20160615,招商银行,招商,,,,,
180000,20160615,招商银行,招商,,,,,
10000000,20160615,上海浦东发展银行,浦发,,,,,
10,20160615,招商银行,招商,,,,,
100000,20160616,中国工商银行,工行,,,,,
1675000,20160616,平安银行,平安,,,,,
250000,20160616,中国建设银行,建行,,,,,
180000000,20160616,兴业银行,兴业,,,,,
54000000,20160616,中国光大银行,光大,,,,,
400000,20160616,平安银行,平安,,,,,
400000,20160616,中国农业银行,农行,,,,,
60000000,20160616,中国工商银行,工行,,,,,
20000000,20160616,兴业银行,兴业,,,,,
20000000,20160616,兴业银行,兴业,,,,,
10000,20160616,其他银行,其它,,,,,
70000000,20160616,中国工商银行,工行,,,,,
150000000,20160617,招商银行,招商,,,,,
7500000,20160617,招商银行,招商,,,,,
1000000,20160617,招商银行,招商,,,,,
1000000,20160617,招商银行,招商,,,,,
800000,20160617,其他银行,其它,,,,,
270000,20160620,中信银行,中信,,,,,
10000000,20160620,中国建设银行,建行,,,,,
210000,20160620,交通银行,交行,,,,,
520000,20160620,招商银行,招商,,,,,
1000000,20160620,招商银行,招商,,,,,
1000000,20160620,招商银行,招商,,,,,
1000000,20160620,招商银行,招商,,,,,
1000000,20160620,招商银行,招商,,,,,
1000000,20160620,招商银行,招商,,,,,
150000000,20160620,其他银行,其它,,,,,
6083000,20160620,平安银行,平安,,,,,
398028000,20160620,招商银行,招商,,,,,
8500000,20160621,上海浦东发展银行,浦发,,,,,
28000,20160621,交通银行,交行,,,,,
1000000,20160621,中国工商银行,工行,,,,,
900000,20160621,中国工商银行,工行,,,,,
30500000,20160621,招商银行,招商,,,,,
7500000,20160621,中国民生银行,民生,,,,,
1274439.67,20160621,招商银行,招商,,,,,
2725560.33,20160621,其他银行,其它,,,,,
300000,20160621,中国建设银行,建行,,,,,
100000,20160621,中国建设银行,建行,,,,,
75000,20160622,中国建设银行,建行,,,,,
370000,20160622,中国工商银行,工行,,,,,
70000000,20160622,中国光大银行,光大,,,,,
70000,20160622,招商银行,招商,,,,,
60000000,20160622,招商银行,招商,,,,,
600000,20160622,中国建设银行,建行,,,,,
250000,20160622,中国建设银行,建行,,,,,
28000000,20160622,中国光大银行,光大,,,,,
80000000,20160622,中国工商银行,工行,,,,,
16000000,20160622,中国工商银行,工行,,,,,
13200000,20160622,中国工商银行,工行,,,,,
6500000,20160622,其他银行,其它,,,,,
400000,20160622,中信银行,中信,,,,,
300000,20160622,其他银行,其它,,,,,
10000000,20160622,中国光大银行,光大,,,,,
20000000,20160622,其他银行,其它,,,,,
150000,20160622,中国建设银行,建行,,,,,
2000000,20160622,中国工商银行,工行,,,,,
50000000,20160622,其他银行,其它,,,,,
1,20160622,招商银行,招商,,,,,
3500000,20160623,招商银行,招商,,,,,
550000,20160623,招商银行,招商,,,,,
400000,20160623,中国工商银行,工行,,,,,
300000,20160623,中国建设银行,建行,,,,,
16000,20160623,交通银行,交行,,,,,
120000000,20160623,中国工商银行,工行,,,,,
1500000,20160623,上海浦东发展银行,浦发,,,,,
600000,20160623,中国光大银行,光大,,,,,
1000000,20160623,平安银行,平安,,,,,
1000000,20160623,平安银行,平安,,,,,
20000000,20160623,中国工商银行,工行,,,,,
150000,20160623,招商银行,招商,,,,,
250000,20160623,中国建设银行,建行,,,,,
0.01,20160623,招商银行,招商,,,,,
500000,20160624,招商银行,招商,,,,,
5000000,20160624,招商银行,招商,,,,,
52000000,20160624,中国光大银行,光大,,,,,
8500000,20160624,招商银行,招商,,,,,
300000,20160624,中国工商银行,工行,,,,,
2000000,20160624,招商银行,招商,,,,,
1070000,20160627,招商银行,招商,,,,,
300000,20160627,中国工商银行,工行,,,,,
250000,20160627,其他银行,其它,,,,,
500000,20160627,招商银行,招商,,,,,
1000000,20160627,中国建设银行,建行,,,,,
50000000,20160627,中国工商银行,工行,,,,,
37000000,20160627,平安银行,平安,,,,,
1000000,20160627,招商银行,招商,,,,,
1000000,20160627,招商银行,招商,,,,,
1000000,20160627,招商银行,招商,,,,,
1000000,20160627,招商银行,招商,,,,,
22000000,20160627,中国光大银行,光大,,,,,
500000,20160627,平安银行,平安,,,,,
100000,20160627,中国建设银行,建行,,,,,
55550000,20160627,中国建设银行,建行,,,,,
1000000,20160627,中国建设银行,建行,,,,,
100000,20160628,中国建设银行,建行,,,,,
3000000,20160628,交通银行,交行,,,,,
2000000,20160628,招商银行,招商,,,,,
70000,20160628,招商银行,招商,,,,,
39000000,20160628,中国工商银行,工行,,,,,
600000,20160628,中国建设银行,建行,,,,,
10000000,20160628,中国工商银行,工行,,,,,
5600000,20160628,招商银行,招商,,,,,
700000,20160628,招商银行,招商,,,,,
16274439.67,20160628,招商银行,招商,,,,,
2725560.33,20160628,其他银行,其它,,,,,
100000,20160629,中国建设银行,建行,,,,,
1015000,20160629,交通银行,交行,,,,,
620000,20160629,其他银行,其它,,,,,
350000,20160629,中国银行,中行,,,,,
70000000,20160629,中国工商银行,工行,,,,,
40000000,20160629,中国工商银行,工行,,,,,
10000000,20160629,中国光大银行,光大,,,,,
42420000,20160629,兴业银行,兴业,,,,,
280000,20160629,中国农业银行,农行,,,,,
11000000,20160629,中国工商银行,工行,,,,,
10000000,20160629,平安银行,平安,,,,,
6000000,20160629,招商银行,招商,,,,,
21000000,20160629,中国农业银行,农行,,,,,
320000,20160629,中国工商银行,工行,,,,,
100000,20160630,平安银行,平安,,,,,
720000,20160630,招商银行,招商,,,,,
10000000,20160630,招商银行,招商,,,,,
2500000,20160630,中国工商银行,工行,,,,,
2200000,20160630,中国工商银行,工行,,,,,
15000000,20160630,平安银行,平安,,,,,
18000000,20160630,平安银行,平安,,,,,
3600000,20160630,中国工商银行,工行,,,,,
13000000,20160630,平安银行,平安,,,,,
13000000,20160630,平安银行,平安,,,,,
2500000,20160630,中国建设银行,建行,,,,,
8000000,20160630,中国建设银行,建行,,,,,
7000000,20160630,中国光大银行,光大,,,,,
1000000,20160630,中国建设银行,建行,,,,,
15200000,20160630,中国建设银行,建行,,,,,
2500000,20160630,招商银行,招商,,,,,
10000,20160630,上海浦东发展银行,浦发,,,,,
400000,20160630,中国工商银行,工行,,,,,
50000,20160630,其他银行,其它,,,,,
50000,20160630,其他银行,其它,,,,,
50000,20160630,其他银行,其它,,,,,
50000,20160630,其他银行,其它,,,,,
50000,20160630,其他银行,其它,,,,,
50000,20160630,其他银行,其它,,,,,
50000,20160630,其他银行,其它,,,,,
50000,20160630,其他银行,其它,,,,,
15000,20160630,交通银行,交行,,,,,
180000,20160701,中国工商银行,工行,,,,,
900000,20160701,交通银行,交行,,,,,
1000000,20160701,中国工商银行,工行,,,,,
1000000,20160701,中国工商银行,工行,,,,,
900000,20160701,招商银行,招商,,,,,
40000,20160701,兴业银行,兴业,,,,,
2500000,20160701,中国光大银行,光大,,,,,
14000000,20160701,中国工商银行,工行,,,,,
20000000,20160701,中国工商银行,工行,,,,,
0.01,20160701,中国工商银行,工行,,,,,
20940000,20160701,中国建设银行,建行,,,,,
1580000,20160701,中国工商银行,工行,,,,,
15000,20160703,华夏银行,华夏,,,,,
470000,20160703,招商银行,招商,,,,,
2000000,20160704,招商银行,招商,,,,,
750000,20160704,中国工商银行,工行,,,,,
1000000,20160704,招商银行,招商,,,,,
1000000,20160704,招商银行,招商,,,,,
1000000,20160704,招商银行,招商,,,,,
1000000,20160704,招商银行,招商,,,,,
30000000,20160704,中国工商银行,工行,,,,,
60000,20160704,中国民生银行,民生,,,,,
19000000,20160704,中国光大银行,光大,,,,,
2030000,20160704,中国建设银行,建行,,,,,
12730000,20160704,中国建设银行,建行,,,,,
100000,20160704,招商银行,招商,,,,,
950000,20160704,中国建设银行,建行,,,,,
950000,20160704,中国建设银行,建行,,,,,
12000000,20160704,中国农业银行,农行,,,,,
260000,20160705,中国光大银行,光大,,,,,
150000,20160705,中国建设银行,建行,,,,,
120000000,20160705,中国工商银行,工行,,,,,
11500000,20160705,中国光大银行,光大,,,,,
10000000,20160705,中国工商银行,工行,,,,,
3900000,20160705,中国工商银行,工行,,,,,
500000,20160706,招商银行,招商,,,,,
160000,20160706,中信银行,中信,,,,,
3500000,20160706,中国民生银行,民生,,,,,
900000,20160706,中国建设银行,建行,,,,,
600000,20160706,中国建设银行,建行,,,,,
2500000,20160706,中国工商银行,工行,,,,,
5800000,20160706,中国工商银行,工行,,,,,
12300000,20160706,中国工商银行,工行,,,,,
1500000,20160706,招商银行,招商,,,,,
260000000,20160706,兴业银行,兴业,,,,,
1000000,20160706,招商银行,招商,,,,,
200000000,20160706,平安银行,平安,,,,,
0.01,20160706,招商银行,招商,,,,,
2370000,20160707,招商银行,招商,,,,,
50000,20160707,中国工商银行,工行,,,,,
54000,20160707,交通银行,交行,,,,,
250000,20160707,中国民生银行,民生,,,,,
7980000,20160707,交通银行,交行,,,,,
100000000,20160707,中国工商银行,工行,,,,,
100000000,20160707,中国工商银行,工行,,,,,
3700000,20160707,上海浦东发展银行,浦发,,,,,
20000000,20160707,中国工商银行,工行,,,,,
1500000,20160707,中国民生银行,民生,,,,,
8000000,20160707,中国工商银行,工行,,,,,
1000000,20160707,中国民生银行,民生,,,,,
90000,20160707,中国工商银行,工行,,,,,
38000000,20160707,中国工商银行,工行,,,,,
0.01,20160707,招商银行,招商,,,,,
87500,20160708,中国银行,中行,,,,,
1000000,20160708,其他银行,其它,,,,,
1700000,20160708,招商银行,招商,,,,,
1000000,20160708,招商银行,招商,,,,,
1000000,20160708,招商银行,招商,,,,,
25600000,20160708,中国光大银行,光大,,,,,
10000,20160708,交通银行,交行,,,,,
2000000,20160708,中国工商银行,工行,,,,,
12000000,20160708,中信银行,中信,,,,,
2200000,20160708,招商银行,招商,,,,,
55000000,20160708,招商银行,招商,,,,,
300000,20160708,招商银行,招商,,,,,
4500000,20160711,招商银行,招商,,,,,
222000000,20160711,招商银行,招商,,,,,
60000000,20160711,中国工商银行,工行,,,,,
700000,20160711,其他银行,其它,,,,,
14000000,20160711,中国工商银行,工行,,,,,
100000,20160711,中国建设银行,建行,,,,,
600000,20160711,中国建设银行,建行,,,,,
200000,20160711,招商银行,招商,,,,,
600000,20160711,招商银行,招商,,,,,
300000,20160711,中国工商银行,工行,,,,,
1000000,20160711,招商银行,招商,,,,,
1000000,20160711,招商银行,招商,,,,,
1000000,20160711,招商银行,招商,,,,,
350000,20160711,其他银行,其它,,,,,
2000000,20160711,招商银行,招商,,,,,
3000000,20160711,平安银行,平安,,,,,
200000,20160712,招商银行,招商,,,,,
500000000,20160712,平安银行,平安,,,,,
640000,20160712,招商银行,招商,,,,,
15000,20160712,交通银行,交行,,,,,
1000000,20160712,中国工商银行,工行,,,,,
96800000,20160712,招商银行,招商,,,,,
16998000,20160712,平安银行,平安,,,,,
200000,20160713,中国工商银行,工行,,,,,
500000,20160713,招商银行,招商,,,,,
1150000,20160713,平安银行,平安,,,,,
93000000,20160713,招商银行,招商,,,,,
5600000,20160713,中国工商银行,工行,,,,,
4800000,20160714,中信银行,中信,,,,,
3750000,20160714,中国民生银行,民生,,,,,
400000000,20160714,中信银行,中信,,,,,
200000000,20160714,中信银行,中信,,,,,
670000,20160714,招商银行,招商,,,,,
100000000,20160714,其他银行,其它,,,,,
12000000,20160714,招商银行,招商,,,,,
100000,20160715,中国民生银行,民生,,,,,
1700000,20160715,中信银行,中信,,,,,
29000000,20160715,上海浦东发展银行,浦发,,,,,
500000000,20160715,平安银行,平安,,,,,
250000,20160715,中国工商银行,工行,,,,,
50000,20160715,其他银行,其它,,,,,
50000,20160715,其他银行,其它,,,,,
50000,20160715,其他银行,其它,,,,,
50000,20160715,其他银行,其它,,,,,
50000,20160715,其他银行,其它,,,,,
50000,20160715,其他银行,其它,,,,,
50000,20160715,其他银行,其它,,,,,
50000,20160715,其他银行,其它,,,,,
4000000,20160718,交通银行,交行,,,,,
1000000,20160718,招商银行,招商,,,,,
1000000,20160718,招商银行,招商,,,,,
1000000,20160718,招商银行,招商,,,,,
1000000,20160718,招商银行,招商,,,,,
1000000,20160718,招商银行,招商,,,,,
2600000,20160718,招商银行,招商,,,,,
395000000,20160718,招商银行,招商,,,,,
337100000,20160718,招商银行,招商,,,,,
15830000,20160718,平安银行,平安,,,,,
1,20160719,中国银行,中行,,,,,
1000,20160719,中国银行,中行,,,,,
314000,20160719,中国建设银行,建行,,,,,
1000000,20160719,招商银行,招商,,,,,
2000000,20160719,交通银行,交行,,,,,
2000000,20160719,交通银行,交行,,,,,
2000000,20160719,交通银行,交行,,,,,
2000000,20160719,交通银行,交行,,,,,
2000000,20160719,交通银行,交行,,,,,
2000000,20160719,交通银行,交行,,,,,
380000,20160719,招商银行,招商,,,,,
300000,20160719,招商银行,招商,,,,,
500000,20160719,中国工商银行,工行,,,,,
53000000,20160719,招商银行,招商,,,,,
35000,20160719,交通银行,交行,,,,,
400000,20160719,中国银行,中行,,,,,
2000000,20160719,中国工商银行,工行,,,,,
1126000,20160719,平安银行,平安,,,,,
250000,20160719,其他银行,其它,,,,,
50000000,20160719,平安银行,平安,,,,,
300000,20160720,中国工商银行,工行,,,,,
36000000,20160720,招商银行,招商,,,,,
500000,20160720,中国工商银行,工行,,,,,
450000,20160720,上海浦东发展银行,浦发,,,,,
300000000,20160720,兴业银行,兴业,,,,,
2055000,20160720,中国银行,中行,,,,,
500000000,20160720,其他银行,其它,,,,,
250000,20160720,中国民生银行,民生,,,,,
400000000,20160720,平安银行,平安,,,,,
500000,20160721,招商银行,招商,,,,,
33520000,20160721,平安银行,平安,,,,,
10000000,20160721,上海浦东发展银行,浦发,,,,,
2990000,20160721,交通银行,交行,,,,,
5,20160721,中国民生银行,民生,,,,,
900000,20160721,中国光大银行,光大,,,,,
300000000,20160721,兴业银行,兴业,,,,,
2249000,20160721,平安银行,平安,,,,,
2,20160721,中国民生银行,民生,,,,,
100000,20160721,其他银行,其它,,,,,
1100000,20160721,中国光大银行,光大,,,,,
1000000000,20160721,平安银行,平安,,,,,
3000000,20160721,交通银行,交行,,,,,
1200000,20160722,中国建设银行,建行,,,,,
200000,20160722,中国建设银行,建行,,,,,
5450000,20160722,上海浦东发展银行,浦发,,,,,
2400000,20160722,中国工商银行,工行,,,,,
2200000,20160722,其他银行,其它,,,,,
18735800.84,20160725,中国工商银行,工行,,,,,
250000,20160725,中国农业银行,农行,,,,,
160000,20160725,中国民生银行,民生,,,,,
30000000,20160725,招商银行,招商,,,,,
1250000,20160725,招商银行,招商,,,,,
1000000,20160725,招商银行,招商,,,,,
1000000,20160725,招商银行,招商,,,,,
1000000,20160725,招商银行,招商,,,,,
1000000,20160725,招商银行,招商,,,,,
1000000,20160725,招商银行,招商,,,,,
1000000,20160725,招商银行,招商,,,,,
1000000,20160725,招商银行,招商,,,,,
65000000,20160725,招商银行,招商,,,,,
155000,20160725,中国工商银行,工行,,,,,
60000000,20160725,中国工商银行,工行,,,,,
500000000,20160725,平安银行,平安,,,,,
300000,20160725,兴业银行,兴业,,,,,
400000,20160725,上海浦东发展银行,浦发,,,,,
3000000,20160725,中国工商银行,工行,,,,,
2500000,20160726,交通银行,交行,,,,,
800000,20160726,交通银行,交行,,,,,
3000000,20160726,交通银行,交行,,,,,
24000000,20160726,中国工商银行,工行,,,,,
10000000,20160726,中国工商银行,工行,,,,,
40000,20160726,交通银行,交行,,,,,
3000000,20160726,中国建设银行,建行,,,,,
1000000,20160726,交通银行,交行,,,,,
60000,20160726,招商银行,招商,,,,,
1000000,20160726,交通银行,交行,,,,,
104000000,20160726,招商银行,招商,,,,,
8000000,20160726,平安银行,平安,,,,,
20000,20160726,华夏银行,华夏,,,,,
17000000,20160726,中信银行,中信,,,,,
2000000,20160726,平安银行,平安,,,,,
50000,20160726,招商银行,招商,,,,,
100000,20160727,交通银行,交行,,,,,
1061.62,20160727,交通银行,交行,,,,,
4650.71,20160727,交通银行,交行,,,,,
531.66,20160727,交通银行,交行,,,,,
1593.69,20160727,交通银行,交行,,,,,
4979.13,20160727,交通银行,交行,,,,,
4983.06,20160727,交通银行,交行,,,,,
331.75,20160727,交通银行,交行,,,,,
3651.4,20160727,交通银行,交行,,,,,
465.1,20160727,交通银行,交行,,,,,
8196.89,20160727,交通银行,交行,,,,,
4952.34,20160727,交通银行,交行,,,,,
86000000,20160727,招商银行,招商,,,,,
60000000,20160727,交通银行,交行,,,,,
600000,20160727,上海浦东发展银行,浦发,,,,,
100000,20160727,兴业银行,兴业,,,,,
1200000,20160727,中国工商银行,工行,,,,,
2100000,20160727,中国建设银行,建行,,,,,
300000,20160727,其他银行,其它,,,,,
66000,20160728,中国工商银行,工行,,,,,
150000,20160728,中国农业银行,农行,,,,,
4500000,20160728,中国工商银行,工行,,,,,
4500000,20160728,中国工商银行,工行,,,,,
4500000,20160728,中国工商银行,工行,,,,,
4500000,20160728,中国工商银行,工行,,,,,
1500000,20160728,中国工商银行,工行,,,,,
30000000,20160728,中国银行,中行,,,,,
46500000,20160728,招商银行,招商,,,,,
165000,20160728,中国建设银行,建行,,,,,
40000000,20160728,中国农业银行,农行,,,,,
150000,20160728,中国工商银行,工行,,,,,
690000,20160728,中国农业银行,农行,,,,,
6400000,20160728,上海浦东发展银行,浦发,,,,,
9800000,20160728,招商银行,招商,,,,,
10000000,20160728,招商银行,招商,,,,,
1000000,20160728,招商银行,招商,,,,,
500000,20160729,中国工商银行,工行,,,,,
50000,20160729,其他银行,其它,,,,,
50000,20160729,其他银行,其它,,,,,
50000,20160729,其他银行,其它,,,,,
50000,20160729,其他银行,其它,,,,,
50000,20160729,其他银行,其它,,,,,
50000,20160729,其他银行,其它,,,,,
2000000,20160729,中国民生银行,民生,,,,,
500000,20160729,中国民生银行,民生,,,,,
200000,20160729,中国工商银行,工行,,,,,
1000000,20160729,招商银行,招商,,,,,
1000000,20160729,招商银行,招商,,,,,
1,20160729,招商银行,招商,,,,,
300000,20160729,中国工商银行,工行,,,,,
1,20160729,招商银行,招商,,,,,
1000000,20160801,中国工商银行,工行,,,,,
1000000,20160801,中国工商银行,工行,,,,,
200000,20160801,上海浦东发展银行,浦发,,,,,
48000000,20160801,交通银行,交行,,,,,
860000,20160801,中国民生银行,民生,,,,,
1000000,20160801,招商银行,招商,,,,,
1000000,20160801,招商银行,招商,,,,,
1000000,20160801,招商银行,招商,,,,,
1000000,20160801,招商银行,招商,,,,,
1000000,20160801,招商银行,招商,,,,,
1000000,20160801,招商银行,招商,,,,,
500000,20160801,招商银行,招商,,,,,
23078,20160801,中国工商银行,工行,,,,,
89000000,20160801,招商银行,招商,,,,,
500000,20160801,中国工商银行,工行,,,,,
2400000,20160802,交通银行,交行,,,,,
132000000,20160802,招商银行,招商,,,,,
550000,20160802,中国农业银行,农行,,,,,
200000,20160802,中国农业银行,农行,,,,,
1000000,20160802,中国工商银行,工行,,,,,
1500000,20160802,招商银行,招商,,,,,
500000,20160802,中国工商银行,工行,,,,,
700000,20160802,中国工商银行,工行,,,,,
150000,20160802,其他银行,其它,,,,,
4000000,20160802,招商银行,招商,,,,,
500000,20160802,中国工商银行,工行,,,,,
1500000,20160802,中国光大银行,光大,,,,,
3030000,20160803,招商银行,招商,,,,,
122280000,20160803,招商银行,招商,,,,,
566570000,20160803,其他银行,其它,,,,,
4500000,20160803,招商银行,招商,,,,,
4620000,20160803,中国建设银行,建行,,,,,
500000,20160803,中国工商银行,工行,,,,,
800000,20160803,中国工商银行,工行,,,,,
500000,20160803,中国工商银行,工行,,,,,
500000,20160803,中国工商银行,工行,,,,,
900000,20160804,上海浦东发展银行,浦发,,,,,
20,20160804,中国民生银行,民生,,,,,
110000000,20160804,中国工商银行,工行,,,,,
94800000,20160804,招商银行,招商,,,,,
1000000,20160804,招商银行,招商,,,,,
1000000,20160804,招商银行,招商,,,,,
1000000,20160804,上海浦东发展银行,浦发,,,,,
2400000,20160804,中国光大银行,光大,,,,,
10,20160804,招商银行,招商,,,,,
200000,20160805,中国建设银行,建行,,,,,
25400000,20160805,中国建设银行,建行,,,,,
